公司标识,车牌号,行政区编号,定位时间,纬度,经度,瞬时速度,方向角,海拔高度,行驶里程,坐标加密标识,预警状态,车辆状态,运营状态,订单编号,来源,时间差,纬度差,经度差,时间段
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 19:58:08,"31.229511","121.322023","3","164","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:18989772,"23","-0.000214","6.4e-05",2023-04-24 19:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 19:58:28,"31.228017","121.322602","9","163","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19004700,"20","-0.001494","0.000579",2023-04-24 19:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 19:58:53,"31.225986","121.323315","10","169","7",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19006062,"25","-0.00203","0.000714",2023-04-24 19:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:03:18,"31.218448","121.312197","11","260","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19035490,"265","-0.007539","-0.011119",2023-04-24 20:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:04:54,"31.217199","121.308539","8","246","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19079905,"96","-0.001249","-0.003658",2023-04-24 20:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:05:42,"31.21699","121.307943","0","245","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19079611,"48","-0.000209","-0.000596",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:06:05,"31.216699","121.307389","6","245","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19096656,"23","-0.000291","-0.000554",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:06:25,"31.215971","121.307405","0","171","6",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19095256,"20","-0.000728","1.6e-05",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:07:32,"31.211465","121.308266","0","173","7",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19106997,"67","-0.004506","0.000861",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:07:58,"31.211467","121.308266","0","173","7",,"1","0","1","2","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19109525,"26","2.0e-06","0.0",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:08:33,"31.211469","121.308266","0","173","8",,"1","0","1","2","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19120872,"35","2.0e-06","0.0",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:08:53,"31.211469","121.308266","0","173","8",,"1","0","1","2","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19124994,"20","0.0","0.0",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:09:48,"31.209069","121.30852","0","176","7",,"1","0","1","2","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19160835,"55","-0.0024","0.000255",2023-04-24 20:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:10:33,"31.210721","121.308566","12","356","7",,"1","0","1","2","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19188319,"45","0.001652","4.6e-05",2023-04-24 20:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:12:44,"31.21413","121.313531","8","81","11",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19216689,"131","0.003409","0.004965",2023-04-24 20:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:13:26,"31.209405","121.314613","1","174","7",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19239010,"42","-0.004726","0.001082",2023-04-24 20:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:13:46,"31.207769","121.31462","17","181","8",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19239509,"20","-0.001635","7.0e-06",2023-04-24 20:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:14:43,"31.204252","121.311719","14","178","6",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19258037,"57","-0.003517","-0.002901",2023-04-24 20:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:15:03,"31.202544","121.311774","6","216","7",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19264019,"20","-0.001708","5.5e-05",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:16:08,"31.19868","121.299421","20","243","33",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19275900,"65","-0.003864","-0.012353",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:16:28,"31.197057","121.295655","20","245","17",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19284403,"20","-0.001623","-0.003766",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:16:53,"31.195075","121.290878","19","245","11",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19301192,"25","-0.001982","-0.004777",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:17:13,"31.193577","121.286899","20","250","7",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19313828,"20","-0.001498","-0.003978",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:17:33,"31.192452","121.283263","17","251","8",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19309519,"20","-0.001125","-0.003636",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:18:13,"31.190225","121.276183","20","248","10",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19321008,"40","-0.002227","-0.00708",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:18:53,"31.187252","121.269102","18","247","9",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19341935,"40","-0.002973","-0.007081",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:19:18,"31.185679","121.264799","18","247","2",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19354124,"25","-0.001573","-0.004302",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:19:39,"31.184108","121.260347","22","248","7",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19383342,"21","-0.001571","-0.004452",2023-04-24 20:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:20:03,"31.182308","121.255283","21","248","8",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19368364,"24","-0.0018","-0.005064",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:20:43,"31.179632","121.246455","21","253","6",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19387939,"40","-0.002676","-0.008828",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:21:03,"31.1787","121.241812","24","260","9",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19398595,"20","-0.000931","-0.004643",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:22:13,"31.177051","121.224531","21","268","10",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19418712,"70","-0.00165","-0.017281",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:23:27,"31.176873","121.220682","0","273","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19455528,"74","-0.000178","-0.003849",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:24:07,"31.176862","121.220306","3","268","4",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19467876,"40","-1.1e-05","-0.000376",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:24:32,"31.175351","121.220085","12","176","3",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19484820,"25","-0.00151","-0.000221",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:24:57,"31.171393","121.220409","13","176","4",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19483717,"25","-0.003959","0.000325",2023-04-24 20:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:25:42,"31.166844","121.220829","0","175","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19504159,"45","-0.004548","0.00042",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:26:03,"31.166844","121.220829","0","175","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19503459,"21","0.0","0.0",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:26:58,"31.166838","121.220825","0","175","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19523794,"55","-6.0e-06","-4.0e-06",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:27:38,"31.166466","121.220879","3","174","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19539180,"40","-0.000373","5.4e-05",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:27:58,"31.164533","121.22115","17","173","7",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19549302,"20","-0.001933","0.00027",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:29:33,"31.15979","121.215853","19","259","2",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19584016,"95","-0.004743","-0.005297",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:29:58,"31.159045","121.211818","15","259","3",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19586445,"25","-0.000745","-0.004035",2023-04-24 20:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:30:18,"31.158437","121.2085","14","259","3",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19600844,"20","-0.000608","-0.003318",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:31:03,"31.157549","121.20361","1","258","3",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19606429,"45","-0.000888","-0.004891",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:31:28,"31.157254","121.203172","7","183","4",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19617520,"25","-0.000296","-0.000438",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:32:38,"31.155054","121.202011","0","183","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19639096,"70","-0.0022","-0.001161",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:33:03,"31.15476","121.201507","6","260","5",,"1","0","1","1","2304246606225578610",NETCAR_VEHICLEPOSITION_0424.txt:19648714,"25","-0.000294","-0.000504",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:33:55,"31.154042","121.201347","0","170","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19666767,"52","-0.000719","-0.00016",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:34:36,"31.154537","121.201257","0","170","6",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19687818,"41","0.000496","-9.0e-05",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:34:56,"31.154805","121.201986","4","83","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19701125,"20","0.000268","0.000729",2023-04-24 20:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:35:16,"31.155308","121.202346","7","79","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19715759,"20","0.000503","0.00036",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:35:36,"31.154794","121.20299","7","184","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19719905,"20","-0.000515","0.000644",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:35:58,"31.15319","121.202931","5","179","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19721461,"22","-0.001603","-5.9e-05",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:36:18,"31.152796","121.203773","10","80","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19732885,"20","-0.000395","0.000842",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:36:42,"31.153231","121.206871","13","81","6",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:19744941,"24","0.000435","0.003098",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:38:09,"31.154638","121.218935","16","82","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19765495,"87","0.001407","0.012064",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:38:29,"31.155055","121.222145","9","83","3",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19773800,"20","0.000417","0.003209",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:38:54,"31.156122","121.222583","16","354","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19794003,"25","0.001067","0.000438",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:39:14,"31.1585","121.222237","7","353","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19796890,"20","0.002378","-0.000346",2023-04-24 20:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:40:29,"31.160356","121.221991","0","352","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19806979,"75","0.001856","-0.000246",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:40:54,"31.160356","121.221991","0","352","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19825579,"25","0.0","0.0",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:41:14,"31.160356","121.221991","0","352","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19837260,"20","0.0","0.0",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:42:34,"31.165612","121.21793","7","352","4",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19844465,"80","0.005256","-0.004061",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:42:58,"31.165917","121.219733","0","90","2",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19859284,"24","0.000305","0.001803",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:43:18,"31.165929","121.219691","0","90","3",,"1","0","1","2","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19870236,"20","1.2e-05","-4.2e-05",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:43:33,"31.165923","121.219698","0","344","74",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19873902,"15","-6.0e-06","7.0e-06",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:44:03,"31.165183","121.221039","15","173","6",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19876443,"30","-0.000739","0.001341",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:44:23,"31.162251","121.221502","17","173","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19885802,"20","-0.002932","0.000464",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:44:43,"31.16116","121.221685","0","173","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19891681,"20","-0.001091","0.000182",2023-04-24 20:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:46:08,"31.155797","121.222493","10","176","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19911926,"85","-0.005363","0.000808",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:46:38,"31.155573","121.222524","0","176","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19920473,"30","-0.000224","3.1e-05",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:46:58,"31.155577","121.22252","0","176","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19925123,"20","4.0e-06","-4.0e-06",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:47:58,"31.155077","121.222861","7","82","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19947529,"60","-0.0005","0.000341",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:48:18,"31.155383","121.225739","19","89","9",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19957645,"20","0.000306","0.002878",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:49:03,"31.154868","121.231631","0","98","1",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19973112,"45","-0.000515","0.005892",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:49:23,"31.15484","121.231867","7","98","1",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19989123,"20","-2.8e-05","0.000236",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:49:43,"31.154485","121.234929","19","97","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:19991748,"20","-0.000355","0.003062",2023-04-24 20:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:50:08,"31.154336","121.236788","0","95","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20003334,"25","-0.000149","0.00186",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:50:53,"31.154311","121.243815","19","80","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20019946,"45","-2.6e-05","0.007026",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:52:33,"31.158479","121.255036","9","147","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20053445,"100","0.004169","0.011222",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:53:18,"31.15342","121.259463","13","131","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20072764,"45","-0.00506","0.004426",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:53:43,"31.15178","121.261484","11","135","6",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20081595,"25","-0.00164","0.002021",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:54:08,"31.149577","121.26404","15","136","1",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20090231,"25","-0.002203","0.002556",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:54:48,"31.145975","121.267796","15","150","2",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20110258,"40","-0.003601","0.003756",2023-04-24 20:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:55:08,"31.144354","121.268535","7","161","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20105656,"20","-0.001622","0.000738",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:55:28,"31.142506","121.269279","15","162","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20109034,"20","-0.001848","0.000744",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:55:48,"31.140033","121.270256","14","164","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20119326,"20","-0.002473","0.000977",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:56:13,"31.137686","121.270255","10","191","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20136055,"25","-0.002347","-2.0e-06",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:57:18,"31.134137","121.269515","0","190","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20149892,"65","-0.003549","-0.00074",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:57:58,"31.134108","121.269505","0","190","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20173061,"40","-2.9e-05","-1.0e-05",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:58:18,"31.134108","121.269505","0","190","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20178167,"20","0.0","0.0",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:58:48,"31.134087","121.269499","0","190","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20178997,"30","-2.1e-05","-6.0e-06",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:59:08,"31.132121","121.269148","15","185","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20185122,"20","-0.001967","-0.000351",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 20:59:28,"31.12904","121.269494","17","172","3",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20195676,"20","-0.003081","0.000346",2023-04-24 20:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:00:38,"31.119113","121.271211","12","171","4",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20210914,"70","-0.009927","0.001717",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:01:18,"31.118152","121.271368","0","177","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20229428,"40","-0.000962","0.000157",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:01:58,"31.11813","121.274065","5","76","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20233653,"40","-2.1e-05","0.002697",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:02:18,"31.118135","121.274072","0","76","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20241574,"20","5.0e-06","7.0e-06",2023-04-24 21:00
